Data_ID,KPI_ID,KPI_Name,KPI_Description,KPI_Unit,KPI_Target_Type,Department_ID,Department_Name,Department_Description,Actual_Value,Target_Value,Variance,Achievement_Rate,Status,Performance_Category,Period,Date,DateTime,Year,Month,Month_Name,Quarter,Week,Day,Weekday,Notes,Created_By
338,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.07,4.5,-0.4299999999999997,90.44,Below Target,Good,daily,2025-07-22,2025-07-22 04:56:15,2025,7,July,Q3,30,22,Tuesday,,system
339,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.56,4.5,0.05999999999999961,101.33,Above Target,Excellent,daily,2025-07-23,2025-07-23 04:56:15,2025,7,July,Q3,30,23,Wednesday,,system
340,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.12,4.5,-0.3799999999999999,91.56,Below Target,Good,daily,2025-07-24,2025-07-24 04:56:15,2025,7,July,Q3,30,24,Thursday,,system
341,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,3.75,4.5,-0.75,83.33,Below Target,Fair,daily,2025-07-25,2025-07-25 04:56:15,2025,7,July,Q3,30,25,Friday,,system
342,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.85,4.5,0.34999999999999964,107.78,Above Target,Excellent,daily,2025-07-26,2025-07-26 04:56:15,2025,7,July,Q3,30,26,Saturday,,system
343,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.53,4.5,0.03000000000000025,100.67,Above Target,Excellent,daily,2025-07-27,2025-07-27 04:56:15,2025,7,July,Q3,30,27,Sunday,,system
344,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,5.0,4.5,0.5,111.11,Above Target,Excellent,daily,2025-07-28,2025-07-28 04:56:15,2025,7,July,Q3,31,28,Monday,,system
345,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.35,4.5,-0.15000000000000036,96.67,Below Target,Good,daily,2025-07-29,2025-07-29 04:56:15,2025,7,July,Q3,31,29,Tuesday,,system
346,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.84,4.5,0.33999999999999986,107.56,Above Target,Excellent,daily,2025-07-30,2025-07-30 04:56:15,2025,7,July,Q3,31,30,Wednesday,,system
347,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.05,4.5,-0.4500000000000002,90.0,Below Target,Fair,daily,2025-07-31,2025-07-31 04:56:15,2025,7,July,Q3,31,31,Thursday,,system
348,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,3.6,4.5,-0.8999999999999999,80.0,Below Target,Fair,daily,2025-08-01,2025-08-01 04:56:15,2025,8,August,Q3,31,1,Friday,,system
349,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.06,4.5,-0.4400000000000004,90.22,Below Target,Good,daily,2025-08-02,2025-08-02 04:56:15,2025,8,August,Q3,31,2,Saturday,,system
350,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.07,4.5,-0.4299999999999997,90.44,Below Target,Good,daily,2025-08-03,2025-08-03 04:56:15,2025,8,August,Q3,31,3,Sunday,,system
351,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.45,4.5,-0.04999999999999982,98.89,Below Target,Good,daily,2025-08-04,2025-08-04 04:56:15,2025,8,August,Q3,32,4,Monday,,system
352,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.72,4.5,0.21999999999999975,104.89,Above Target,Excellent,daily,2025-08-05,2025-08-05 04:56:15,2025,8,August,Q3,32,5,Tuesday,,system
353,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,3.83,4.5,-0.6699999999999999,85.11,Below Target,Fair,daily,2025-08-06,2025-08-06 04:56:15,2025,8,August,Q3,32,6,Wednesday,,system
354,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.62,4.5,0.1200000000000001,102.67,Above Target,Excellent,daily,2025-08-07,2025-08-07 04:56:15,2025,8,August,Q3,32,7,Thursday,,system
355,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.97,4.5,0.46999999999999975,110.44,Above Target,Excellent,daily,2025-08-08,2025-08-08 04:56:15,2025,8,August,Q3,32,8,Friday,,system
356,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.53,4.5,0.03000000000000025,100.67,Above Target,Excellent,daily,2025-08-09,2025-08-09 04:56:15,2025,8,August,Q3,32,9,Saturday,,system
357,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,3.68,4.5,-0.8199999999999998,81.78,Below Target,Fair,daily,2025-08-10,2025-08-10 04:56:15,2025,8,August,Q3,32,10,Sunday,,system
358,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.98,4.5,0.4800000000000004,110.67,Above Target,Excellent,daily,2025-08-11,2025-08-11 04:56:15,2025,8,August,Q3,33,11,Monday,,system
359,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,3.85,4.5,-0.6499999999999999,85.56,Below Target,Fair,daily,2025-08-12,2025-08-12 04:56:15,2025,8,August,Q3,33,12,Tuesday,,system
360,12,Employee Satisfaction,Employee satisfaction score,score,higher_better,5,HR,Human Resources and Employee Management,4.24,4.5,-0.2599999999999998,94.22,Below Target,Good,daily,2025-08-13,2025-08-13 04:56:15,2025,8,August,Q3,33,13,Wednesday,,system
361,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,66.53,80.0,-13.469999999999999,83.16,Below Target,Fair,daily,2025-07-15,2025-07-15 04:56:15,2025,7,July,Q3,29,15,Tuesday,,system
362,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,76.25,80.0,-3.75,95.31,Below Target,Good,daily,2025-07-16,2025-07-16 04:56:15,2025,7,July,Q3,29,16,Wednesday,,system
363,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,61.0,80.0,-19.0,76.25,Below Target,Fair,daily,2025-07-17,2025-07-17 04:56:15,2025,7,July,Q3,29,17,Thursday,,system
364,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,63.72,80.0,-16.28,79.65,Below Target,Fair,daily,2025-07-18,2025-07-18 04:56:15,2025,7,July,Q3,29,18,Friday,,system
365,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,68.86,80.0,-11.14,86.08,Below Target,Fair,daily,2025-07-19,2025-07-19 04:56:15,2025,7,July,Q3,29,19,Saturday,,system
366,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,93.53,80.0,13.530000000000001,116.91,Above Target,Excellent,daily,2025-07-20,2025-07-20 04:56:15,2025,7,July,Q3,29,20,Sunday,,system
367,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,73.63,80.0,-6.3700000000000045,92.04,Below Target,Good,daily,2025-07-21,2025-07-21 04:56:15,2025,7,July,Q3,30,21,Monday,,system
368,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,88.14,80.0,8.14,110.17,Above Target,Excellent,daily,2025-07-22,2025-07-22 04:56:15,2025,7,July,Q3,30,22,Tuesday,,system
369,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,67.28,80.0,-12.719999999999999,84.1,Below Target,Fair,daily,2025-07-23,2025-07-23 04:56:15,2025,7,July,Q3,30,23,Wednesday,,system
370,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,70.42,80.0,-9.579999999999998,88.02,Below Target,Fair,daily,2025-07-24,2025-07-24 04:56:15,2025,7,July,Q3,30,24,Thursday,,system
371,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,64.86,80.0,-15.14,81.08,Below Target,Fair,daily,2025-07-25,2025-07-25 04:56:15,2025,7,July,Q3,30,25,Friday,,system
372,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,79.85,80.0,-0.15000000000000568,99.81,Below Target,Good,daily,2025-07-26,2025-07-26 04:56:15,2025,7,July,Q3,30,26,Saturday,,system
373,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,92.94,80.0,12.939999999999998,116.18,Above Target,Excellent,daily,2025-07-27,2025-07-27 04:56:15,2025,7,July,Q3,30,27,Sunday,,system
374,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,90.25,80.0,10.25,112.81,Above Target,Excellent,daily,2025-07-28,2025-07-28 04:56:15,2025,7,July,Q3,31,28,Monday,,system
375,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,94.62,80.0,14.620000000000005,118.27,Above Target,Excellent,daily,2025-07-29,2025-07-29 04:56:15,2025,7,July,Q3,31,29,Tuesday,,system
376,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,68.19,80.0,-11.810000000000002,85.24,Below Target,Fair,daily,2025-07-30,2025-07-30 04:56:15,2025,7,July,Q3,31,30,Wednesday,,system
377,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,76.38,80.0,-3.6200000000000045,95.47,Below Target,Good,daily,2025-07-31,2025-07-31 04:56:15,2025,7,July,Q3,31,31,Thursday,,system
378,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,60.61,80.0,-19.39,75.76,Below Target,Fair,daily,2025-08-01,2025-08-01 04:56:15,2025,8,August,Q3,31,1,Friday,,system
379,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,60.81,80.0,-19.189999999999998,76.01,Below Target,Fair,daily,2025-08-02,2025-08-02 04:56:15,2025,8,August,Q3,31,2,Saturday,,system
380,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,62.27,80.0,-17.729999999999997,77.84,Below Target,Fair,daily,2025-08-03,2025-08-03 04:56:15,2025,8,August,Q3,31,3,Sunday,,system
381,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,67.01,80.0,-12.989999999999995,83.76,Below Target,Fair,daily,2025-08-04,2025-08-04 04:56:15,2025,8,August,Q3,32,4,Monday,,system
382,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,80.23,80.0,0.23000000000000398,100.29,Above Target,Excellent,daily,2025-08-05,2025-08-05 04:56:15,2025,8,August,Q3,32,5,Tuesday,,system
383,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,64.55,80.0,-15.450000000000003,80.69,Below Target,Fair,daily,2025-08-06,2025-08-06 04:56:15,2025,8,August,Q3,32,6,Wednesday,,system
384,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,65.94,80.0,-14.060000000000002,82.42,Below Target,Fair,daily,2025-08-07,2025-08-07 04:56:15,2025,8,August,Q3,32,7,Thursday,,system
385,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,90.9,80.0,10.900000000000006,113.62,Above Target,Excellent,daily,2025-08-08,2025-08-08 04:56:15,2025,8,August,Q3,32,8,Friday,,system
386,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,88.22,80.0,8.219999999999999,110.27,Above Target,Excellent,daily,2025-08-09,2025-08-09 04:56:15,2025,8,August,Q3,32,9,Saturday,,system
387,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,85.96,80.0,5.959999999999994,107.45,Above Target,Excellent,daily,2025-08-10,2025-08-10 04:56:15,2025,8,August,Q3,32,10,Sunday,,system
388,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,73.86,80.0,-6.140000000000001,92.33,Below Target,Good,daily,2025-08-11,2025-08-11 04:56:15,2025,8,August,Q3,33,11,Monday,,system
389,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,85.19,80.0,5.189999999999998,106.49,Above Target,Excellent,daily,2025-08-12,2025-08-12 04:56:15,2025,8,August,Q3,33,12,Tuesday,,system
390,13,Turnover Rate,Employee turnover rate,%,lower_better,5,HR,Human Resources and Employee Management,67.05,80.0,-12.950000000000003,83.81,Below Target,Fair,daily,2025-08-13,2025-08-13 04:56:15,2025,8,August,Q3,33,13,Wednesday,,system
391,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.98,4.5,0.4800000000000004,110.67,Above Target,Excellent,daily,2025-07-15,2025-07-15 04:56:15,2025,7,July,Q3,29,15,Tuesday,,system
392,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.24,4.5,-0.2599999999999998,94.22,Below Target,Good,daily,2025-07-16,2025-07-16 04:56:15,2025,7,July,Q3,29,16,Wednesday,,system
393,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.66,4.5,-0.8399999999999999,81.33,Below Target,Fair,daily,2025-07-17,2025-07-17 04:56:15,2025,7,July,Q3,29,17,Thursday,,system
394,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.61,4.5,0.11000000000000032,102.44,Above Target,Excellent,daily,2025-07-18,2025-07-18 04:56:15,2025,7,July,Q3,29,18,Friday,,system
395,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.57,4.5,0.07000000000000028,101.56,Above Target,Excellent,daily,2025-07-19,2025-07-19 04:56:15,2025,7,July,Q3,29,19,Saturday,,system
396,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.6,4.5,0.09999999999999964,102.22,Above Target,Excellent,daily,2025-07-20,2025-07-20 04:56:15,2025,7,July,Q3,29,20,Sunday,,system
397,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.93,4.5,0.4299999999999997,109.56,Above Target,Excellent,daily,2025-07-21,2025-07-21 04:56:15,2025,7,July,Q3,30,21,Monday,,system
398,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.97,4.5,-0.5299999999999998,88.22,Below Target,Fair,daily,2025-07-22,2025-07-22 04:56:15,2025,7,July,Q3,30,22,Tuesday,,system
399,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.87,4.5,0.3700000000000001,108.22,Above Target,Excellent,daily,2025-07-23,2025-07-23 04:56:15,2025,7,July,Q3,30,23,Wednesday,,system
400,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.58,4.5,0.08000000000000007,101.78,Above Target,Excellent,daily,2025-07-24,2025-07-24 04:56:15,2025,7,July,Q3,30,24,Thursday,,system
401,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.82,4.5,-0.6800000000000002,84.89,Below Target,Fair,daily,2025-07-25,2025-07-25 04:56:15,2025,7,July,Q3,30,25,Friday,,system
402,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.01,4.5,-0.4900000000000002,89.11,Below Target,Fair,daily,2025-07-26,2025-07-26 04:56:15,2025,7,July,Q3,30,26,Saturday,,system
403,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.25,4.5,-0.25,94.44,Below Target,Good,daily,2025-07-27,2025-07-27 04:56:15,2025,7,July,Q3,30,27,Sunday,,system
404,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.49,4.5,-0.009999999999999787,99.78,Below Target,Good,daily,2025-07-28,2025-07-28 04:56:15,2025,7,July,Q3,31,28,Monday,,system
405,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.9,4.5,0.40000000000000036,108.89,Above Target,Excellent,daily,2025-07-29,2025-07-29 04:56:15,2025,7,July,Q3,31,29,Tuesday,,system
406,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.37,4.5,-0.1299999999999999,97.11,Below Target,Good,daily,2025-07-30,2025-07-30 04:56:15,2025,7,July,Q3,31,30,Wednesday,,system
407,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.64,4.5,0.13999999999999968,103.11,Above Target,Excellent,daily,2025-07-31,2025-07-31 04:56:15,2025,7,July,Q3,31,31,Thursday,,system
408,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.96,4.5,0.45999999999999996,110.22,Above Target,Excellent,daily,2025-08-01,2025-08-01 04:56:15,2025,8,August,Q3,31,1,Friday,,system
409,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.65,4.5,-0.8500000000000001,81.11,Below Target,Fair,daily,2025-08-02,2025-08-02 04:56:15,2025,8,August,Q3,31,2,Saturday,,system
410,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.33,4.5,-0.16999999999999993,96.22,Below Target,Good,daily,2025-08-03,2025-08-03 04:56:15,2025,8,August,Q3,31,3,Sunday,,system
411,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.9,4.5,-0.6000000000000001,86.67,Below Target,Fair,daily,2025-08-04,2025-08-04 04:56:15,2025,8,August,Q3,32,4,Monday,,system
412,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.44,4.5,-0.05999999999999961,98.67,Below Target,Good,daily,2025-08-05,2025-08-05 04:56:15,2025,8,August,Q3,32,5,Tuesday,,system
413,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.87,4.5,0.3700000000000001,108.22,Above Target,Excellent,daily,2025-08-06,2025-08-06 04:56:15,2025,8,August,Q3,32,6,Wednesday,,system
414,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.66,4.5,-0.8399999999999999,81.33,Below Target,Fair,daily,2025-08-07,2025-08-07 04:56:15,2025,8,August,Q3,32,7,Thursday,,system
415,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.58,4.5,0.08000000000000007,101.78,Above Target,Excellent,daily,2025-08-08,2025-08-08 04:56:15,2025,8,August,Q3,32,8,Friday,,system
416,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.89,4.5,-0.6099999999999999,86.44,Below Target,Fair,daily,2025-08-09,2025-08-09 04:56:15,2025,8,August,Q3,32,9,Saturday,,system
417,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.2,4.5,-0.2999999999999998,93.33,Below Target,Good,daily,2025-08-10,2025-08-10 04:56:15,2025,8,August,Q3,32,10,Sunday,,system
418,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.78,4.5,-0.7200000000000002,84.0,Below Target,Fair,daily,2025-08-11,2025-08-11 04:56:15,2025,8,August,Q3,33,11,Monday,,system
419,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,4.44,4.5,-0.05999999999999961,98.67,Below Target,Good,daily,2025-08-12,2025-08-12 04:56:15,2025,8,August,Q3,33,12,Tuesday,,system
420,14,Customer Satisfaction,Customer satisfaction score,score,higher_better,6,Customer Service,Customer Support and Satisfaction,3.71,4.5,-0.79,82.44,Below Target,Fair,daily,2025-08-13,2025-08-13 04:56:15,2025,8,August,Q3,33,13,Wednesday,,system
421,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,7.52,5.0,2.5199999999999996,150.4,Above Target,Excellent,daily,2025-07-15,2025-07-15 04:56:15,2025,7,July,Q3,29,15,Tuesday,,system
422,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.31,5.0,-1.69,66.2,Below Target,Poor,daily,2025-07-16,2025-07-16 04:56:15,2025,7,July,Q3,29,16,Wednesday,,system
423,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,7.66,5.0,2.66,153.2,Above Target,Excellent,daily,2025-07-17,2025-07-17 04:56:15,2025,7,July,Q3,29,17,Thursday,,system
424,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,5.67,5.0,0.6699999999999999,113.4,Above Target,Excellent,daily,2025-07-18,2025-07-18 04:56:15,2025,7,July,Q3,29,18,Friday,,system
425,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,4.06,5.0,-0.9400000000000004,81.2,Below Target,Fair,daily,2025-07-19,2025-07-19 04:56:15,2025,7,July,Q3,29,19,Saturday,,system
426,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,2.65,5.0,-2.35,53.0,Below Target,Poor,daily,2025-07-20,2025-07-20 04:56:15,2025,7,July,Q3,29,20,Sunday,,system
427,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,2.14,5.0,-2.86,42.8,Below Target,Poor,daily,2025-07-21,2025-07-21 04:56:15,2025,7,July,Q3,30,21,Monday,,system
428,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,6.41,5.0,1.4100000000000001,128.2,Above Target,Excellent,daily,2025-07-22,2025-07-22 04:56:15,2025,7,July,Q3,30,22,Tuesday,,system
429,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,8.68,5.0,3.6799999999999997,173.6,Above Target,Excellent,daily,2025-07-23,2025-07-23 04:56:15,2025,7,July,Q3,30,23,Wednesday,,system
430,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,9.38,5.0,4.380000000000001,187.6,Above Target,Excellent,daily,2025-07-24,2025-07-24 04:56:15,2025,7,July,Q3,30,24,Thursday,,system
431,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.02,5.0,-1.98,60.4,Below Target,Poor,daily,2025-07-25,2025-07-25 04:56:15,2025,7,July,Q3,30,25,Friday,,system
432,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.59,5.0,-1.4100000000000001,71.8,Below Target,Poor,daily,2025-07-26,2025-07-26 04:56:15,2025,7,July,Q3,30,26,Saturday,,system
433,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,2.35,5.0,-2.65,47.0,Below Target,Poor,daily,2025-07-27,2025-07-27 04:56:15,2025,7,July,Q3,30,27,Sunday,,system
434,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,6.97,5.0,1.9699999999999998,139.4,Above Target,Excellent,daily,2025-07-28,2025-07-28 04:56:15,2025,7,July,Q3,31,28,Monday,,system
435,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,8.44,5.0,3.4399999999999995,168.8,Above Target,Excellent,daily,2025-07-29,2025-07-29 04:56:15,2025,7,July,Q3,31,29,Tuesday,,system
436,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.48,5.0,-1.52,69.6,Below Target,Poor,daily,2025-07-30,2025-07-30 04:56:15,2025,7,July,Q3,31,30,Wednesday,,system
437,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,9.46,5.0,4.460000000000001,189.2,Above Target,Excellent,daily,2025-07-31,2025-07-31 04:56:15,2025,7,July,Q3,31,31,Thursday,,system
438,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,5.69,5.0,0.6900000000000004,113.8,Above Target,Excellent,daily,2025-08-01,2025-08-01 04:56:15,2025,8,August,Q3,31,1,Friday,,system
439,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,7.38,5.0,2.38,147.6,Above Target,Excellent,daily,2025-08-02,2025-08-02 04:56:15,2025,8,August,Q3,31,2,Saturday,,system
440,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.69,5.0,-1.31,73.8,Below Target,Poor,daily,2025-08-03,2025-08-03 04:56:15,2025,8,August,Q3,31,3,Sunday,,system
441,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,2.56,5.0,-2.44,51.2,Below Target,Poor,daily,2025-08-04,2025-08-04 04:56:15,2025,8,August,Q3,32,4,Monday,,system
442,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.34,5.0,-1.6600000000000001,66.8,Below Target,Poor,daily,2025-08-05,2025-08-05 04:56:15,2025,8,August,Q3,32,5,Tuesday,,system
443,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.48,5.0,-1.52,69.6,Below Target,Poor,daily,2025-08-06,2025-08-06 04:56:15,2025,8,August,Q3,32,6,Wednesday,,system
444,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,3.21,5.0,-1.79,64.2,Below Target,Poor,daily,2025-08-07,2025-08-07 04:56:15,2025,8,August,Q3,32,7,Thursday,,system
445,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,9.75,5.0,4.75,195.0,Above Target,Excellent,daily,2025-08-08,2025-08-08 04:56:15,2025,8,August,Q3,32,8,Friday,,system
446,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,2.47,5.0,-2.53,49.4,Below Target,Poor,daily,2025-08-09,2025-08-09 04:56:15,2025,8,August,Q3,32,9,Saturday,,system
447,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,7.62,5.0,2.62,152.4,Above Target,Excellent,daily,2025-08-10,2025-08-10 04:56:15,2025,8,August,Q3,32,10,Sunday,,system
448,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,4.17,5.0,-0.8300000000000001,83.4,Below Target,Fair,daily,2025-08-11,2025-08-11 04:56:15,2025,8,August,Q3,33,11,Monday,,system
449,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,9.62,5.0,4.619999999999999,192.4,Above Target,Excellent,daily,2025-08-12,2025-08-12 04:56:15,2025,8,August,Q3,33,12,Tuesday,,system
450,15,Response Time,Average response time,hours,lower_better,6,Customer Service,Customer Support and Satisfaction,9.59,5.0,4.59,191.8,Above Target,Excellent,daily,2025-08-13,2025-08-13 04:56:15,2025,8,August,Q3,33,13,Wednesday,,system
